datetime,generation_mw,hour,dayofweek,month,lag_1,lag_24,lag_168,rolling_mean_24,XGBoost_Pred,LSTM_Pred
2024-06-27 18:00:00,13797.5,18,3,6,12646.0,13691.0,10235.5,13070.333333333334,13284.607,14413.23
2024-06-27 19:00:00,13835.0,19,3,6,13797.5,13686.0,10701.0,13074.770833333334,14078.079,14410.148
2024-06-27 20:00:00,14215.0,20,3,6,13835.0,13874.0,10979.0,13080.979166666666,14072.987,14419.361
2024-06-27 21:00:00,14393.0,21,3,6,14215.0,13860.0,11140.0,13095.1875,14042.134,14447.0625
2024-06-27 22:00:00,14346.0,22,3,6,14393.0,13684.0,11156.0,13117.395833333334,13893.353,14322.607
2024-06-27 23:00:00,14027.0,23,3,6,14346.0,13516.0,11147.0,13144.979166666666,13598.68,14131.054
2024-06-28 00:00:00,13444.0,0,4,6,14027.0,13026.0,10906.0,13166.270833333334,13323.952,13433.743
2024-06-28 01:00:00,13341.0,1,4,6,13444.0,12901.0,10576.0,13183.6875,13007.257,13369.054
2024-06-28 02:00:00,13281.0,2,4,6,13341.0,12849.0,10260.0,13202.020833333334,12983.227,13404.4
2024-06-28 03:00:00,13286.0,3,4,6,13281.0,12758.0,10030.0,13220.020833333334,12833.832,13583.725
2024-06-28 04:00:00,13122.0,4,4,6,13286.0,12742.0,9708.0,13242.020833333334,12833.832,13661.471
2024-06-28 05:00:00,12279.0,5,4,6,13122.0,12509.0,8961.0,13257.854166666666,12699.099,13674.949
2024-06-28 06:00:00,11661.0,6,4,6,12279.0,12328.0,9110.0,13248.270833333334,12060.167,13670.4375
2024-06-28 07:00:00,11182.0,7,4,6,11661.0,12300.0,9103.0,13220.479166666666,11837.196,13706.815
2024-06-28 08:00:00,10954.0,8,4,6,11182.0,12512.0,9185.0,13173.895833333334,11782.404,13771.094
2024-06-28 09:00:00,11065.0,9,4,6,10954.0,12678.0,9313.0,13108.979166666666,11572.043,13829.668
2024-06-28 10:00:00,11289.0,10,4,6,11065.0,12926.0,9512.0,13041.770833333334,11794.848,13912.822
2024-06-28 11:00:00,11737.0,11,4,6,11289.0,13362.0,10199.0,12973.5625,11958.796,14012.807
2024-06-28 12:00:00,12512.0,12,4,6,11737.0,13254.0,11150.0,12905.854166666666,12205.648,14108.27
2024-06-28 13:00:00,12151.0,13,4,6,12512.0,13197.0,11059.0,12874.9375,12594.087,14160.5
2024-06-28 14:00:00,11682.0,14,4,6,12151.0,13081.0,10876.0,12831.354166666666,12342.606,14119.927
2024-06-28 15:00:00,11390.0,15,4,6,11682.0,13136.0,10543.0,12773.0625,12089.205,14114.188
2024-06-28 16:00:00,10953.0,16,4,6,11390.0,13172.0,10081.0,12700.3125,11853.487,14094.29
2024-06-28 17:00:00,10612.0,17,4,6,10953.0,12646.0,9751.0,12607.854166666666,11474.209,14002.765
2024-06-28 18:00:00,12628.0,18,4,6,10612.0,13797.5,11650.0,12523.104166666666,12029.112,13940.816
2024-06-28 19:00:00,13049.0,19,4,6,12628.0,13835.0,12257.0,12474.375,12887.637,13997.917
2024-06-28 20:00:00,13496.0,20,4,6,13049.0,14215.0,12708.0,12441.625,13195.59,14166.821
2024-06-28 21:00:00,13594.0,21,4,6,13496.0,14393.0,12783.0,12411.666666666666,13604.165,14413.533
2024-06-28 22:00:00,13489.0,22,4,6,13594.0,14346.0,12886.0,12378.375,13510.783,14503.246
2024-06-28 23:00:00,13412.0,23,4,6,13489.0,14027.0,12834.0,12342.666666666666,13431.507,14331.859
2024-06-29 00:00:00,13016.0,0,5,6,13412.0,13444.0,12789.0,12317.041666666666,13153.701,13460.923
2024-06-29 01:00:00,12861.0,1,5,6,13016.0,13341.0,12472.0,12299.208333333334,12877.22,13388.74
2024-06-29 02:00:00,12497.0,2,5,6,12861.0,13281.0,12318.0,12279.208333333334,12671.308,13387.814
2024-06-29 03:00:00,12313.0,3,5,6,12497.0,13286.0,12010.0,12246.541666666666,12427.267,13279.468
2024-06-29 04:00:00,12290.0,4,5,6,12313.0,13122.0,11655.0,12206.0,12294.626,13120.238
2024-06-29 05:00:00,11816.0,5,5,6,12290.0,12279.0,10620.0,12171.333333333334,11955.67,13094.969
2024-06-29 06:00:00,11762.0,6,5,6,11816.0,11661.0,10405.0,12152.041666666666,11582.627,13116.203
2024-06-29 07:00:00,11627.0,7,5,6,11762.0,11182.0,10115.0,12156.25,11638.079,13200.098
2024-06-29 08:00:00,11427.0,8,5,6,11627.0,10954.0,10243.0,12174.791666666666,11605.027,13317.591
2024-06-29 09:00:00,10946.0,9,5,6,11427.0,11065.0,10266.0,12194.5,11453.489,13436.412
2024-06-29 10:00:00,10792.0,10,5,6,10946.0,11289.0,10436.0,12189.541666666666,11099.338,13531.613
2024-06-29 11:00:00,11280.0,11,5,6,10792.0,11737.0,10825.0,12168.833333333334,11008.339,13696.0
2024-06-29 12:00:00,11387.0,12,5,6,11280.0,12512.0,11205.0,12149.791666666666,11948.859,13928.159
2024-06-29 13:00:00,11443.0,13,5,6,11387.0,12151.0,11377.0,12102.916666666666,11615.269,14015.209
2024-06-29 14:00:00,11777.0,14,5,6,11443.0,11682.0,11752.0,12073.416666666666,11606.073,14063.465
2024-06-29 15:00:00,11827.0,15,5,6,11777.0,11390.0,11722.0,12077.375,11713.439,14070.003
2024-06-29 16:00:00,12004.0,16,5,6,11827.0,10953.0,11397.0,12095.583333333334,11654.122,14047.119
2024-06-29 17:00:00,11905.0,17,5,6,12004.0,10612.0,10809.0,12139.375,11720.557,13961.559
2024-06-29 18:00:00,13435.0,18,5,6,11905.0,12628.0,12565.0,12193.25,12711.569,13921.633
2024-06-29 19:00:00,13796.0,19,5,6,13435.0,13049.0,12738.0,12226.875,13334.756,13951.515
2024-06-29 20:00:00,13783.0,20,5,6,13796.0,13496.0,13436.0,12258.0,13732.135,14031.898
2024-06-29 21:00:00,13740.0,21,5,6,13783.0,13594.0,13570.0,12269.958333333334,13659.248,14022.17
2024-06-29 22:00:00,13663.0,22,5,6,13740.0,13489.0,13818.0,12276.041666666666,13656.833,14005.734
2024-06-29 23:00:00,13283.0,23,5,6,13663.0,13412.0,13809.0,12283.291666666666,13634.659,13933.77
2024-06-30 00:00:00,12775.0,0,6,6,13283.0,13016.0,13599.0,12277.916666666666,12917.406,13851.334
2024-06-30 01:00:00,12712.0,1,6,6,12775.0,12861.0,13270.0,12267.875,12611.051,13703.218
2024-06-30 02:00:00,12681.0,2,6,6,12712.0,12497.0,13142.0,12261.666666666666,12454.421,13656.768
2024-06-30 03:00:00,12540.0,3,6,6,12681.0,12313.0,12753.0,12269.333333333334,12435.406,13532.288
2024-06-30 04:00:00,12461.0,4,6,6,12540.0,12290.0,12581.0,12278.791666666666,12258.264,13422.013
2024-06-30 05:00:00,11862.0,5,6,6,12461.0,11816.0,11468.0,12285.916666666666,11912.418,13180.761
2024-06-30 06:00:00,11601.0,6,6,6,11862.0,11762.0,11109.0,12287.833333333334,11644.695,12963.701
2024-06-30 07:00:00,11671.0,7,6,6,11601.0,11627.0,11393.0,12281.125,11594.381,12979.203
2024-06-30 08:00:00,11959.0,8,6,6,11671.0,11427.0,12019.0,12282.958333333334,11664.269,13161.54
2024-06-30 09:00:00,12378.0,9,6,6,11959.0,10946.0,12303.0,12305.125,11889.851,13345.913
2024-06-30 10:00:00,12566.0,10,6,6,12378.0,10792.0,12441.0,12364.791666666666,12221.785,13560.801
2024-06-30 11:00:00,12647.0,11,6,6,12566.0,11280.0,12719.0,12438.708333333334,12345.261,13793.098
2024-06-30 12:00:00,12566.0,12,6,6,12647.0,11387.0,13235.0,12495.666666666666,12462.825,14043.816
2024-06-30 13:00:00,12366.0,13,6,6,12566.0,11443.0,13542.0,12544.791666666666,12345.446,14095.379
2024-06-30 14:00:00,12386.0,14,6,6,12366.0,11777.0,13363.0,12583.25,12272.132,14104.734
2024-06-30 15:00:00,11932.0,15,6,6,12386.0,11827.0,13596.0,12608.625,12230.063,14141.2
2024-06-30 16:00:00,11845.0,16,6,6,11932.0,12004.0,13077.0,12613.0,11832.459,14120.807
2024-06-30 17:00:00,11651.0,17,6,6,11845.0,11905.0,12015.0,12606.375,11885.919,14116.314
2024-06-30 18:00:00,13074.0,18,6,6,11651.0,13435.0,13675.5,12595.791666666666,12955.224,14180.229
2024-06-30 19:00:00,13255.0,19,6,6,13074.0,13796.0,14038.0,12580.75,13744.135,14209.848
2024-06-30 20:00:00,13493.0,20,6,6,13255.0,13783.0,14398.0,12558.208333333334,13737.446,14179.136
2024-06-30 21:00:00,12925.0,21,6,6,13493.0,13740.0,14344.0,12546.125,13905.606,14108.075
2024-06-30 22:00:00,12393.0,22,6,6,12925.0,13663.0,14536.0,12512.166666666666,13216.339,13955.998
2024-06-30 23:00:00,12641.0,23,6,6,12393.0,13283.0,14512.0,12459.25,12406.261,13858.578
2024-07-01 00:00:00,12443.0,0,0,7,12641.0,12775.0,14254.0,12432.5,12516.704,13076.876
2024-07-01 01:00:00,12241.0,1,0,7,12443.0,12712.0,14089.0,12418.666666666666,12259.224,13052.275
2024-07-01 02:00:00,12211.0,2,0,7,12241.0,12681.0,13951.0,12399.041666666666,12187.873,13059.992
2024-07-01 03:00:00,11815.0,3,0,7,12211.0,12540.0,13820.0,12379.458333333334,12157.124,13183.428
2024-07-01 04:00:00,11669.0,4,0,7,11815.0,12461.0,13489.0,12349.25,11939.175,13299.863
2024-07-01 05:00:00,11049.0,5,0,7,11669.0,11862.0,12024.0,12316.25,11393.522,13344.992
2024-07-01 06:00:00,11093.0,6,0,7,11049.0,11601.0,12081.0,12282.375,10990.756,13362.964
2024-07-01 07:00:00,11273.0,7,0,7,11093.0,11671.0,12257.0,12261.208333333334,11272.452,13306.808
2024-07-01 08:00:00,11627.0,8,0,7,11273.0,11959.0,12647.0,12244.625,11566.8545,13171.891
2024-07-01 09:00:00,11927.0,9,0,7,11627.0,12378.0,12945.0,12230.791666666666,12069.632,13032.633
2024-07-01 10:00:00,12422.0,10,0,7,11927.0,12566.0,13092.0,12212.0,12169.272,12889.122
2024-07-01 11:00:00,12784.0,11,0,7,12422.0,12647.0,13225.0,12206.0,12445.296,12776.583
2024-07-01 12:00:00,12965.0,12,0,7,12784.0,12566.0,12775.0,12211.708333333334,12668.598,12628.547
2024-07-01 13:00:00,12594.0,13,0,7,12965.0,12366.0,12942.0,12228.333333333334,12815.072,12517.637
2024-07-01 14:00:00,12702.0,14,0,7,12594.0,12386.0,12947.0,12237.833333333334,12583.384,12466.677
2024-07-01 15:00:00,12510.0,15,0,7,12702.0,11932.0,12860.0,12251.0,12399.391,12429.28
2024-07-01 16:00:00,11829.0,16,0,7,12510.0,11845.0,12601.0,12275.083333333334,12265.196,12319.751
2024-07-01 17:00:00,11926.0,17,0,7,11829.0,11651.0,12385.0,12274.416666666666,11812.864,12161.398
2024-07-01 18:00:00,13588.0,18,0,7,11926.0,13074.0,13558.5,12285.875,12861.554,12326.059
2024-07-01 19:00:00,14004.0,19,0,7,13588.0,13255.0,13634.0,12307.291666666666,13433.005,12556.335
2024-07-01 20:00:00,13963.0,20,0,7,14004.0,13493.0,13771.0,12338.5,13854.224,12662.465
2024-07-01 21:00:00,13918.0,21,0,7,13963.0,12925.0,13646.0,12358.083333333334,13664.485,12638.946
2024-07-01 22:00:00,13734.0,22,0,7,13918.0,12393.0,13665.0,12399.458333333334,13433.336,12625.415
2024-07-01 23:00:00,13521.0,23,0,7,13734.0,12641.0,13612.0,12455.333333333334,13325.605,12650.365
2024-07-02 00:00:00,12967.0,0,1,7,13521.0,12443.0,13337.0,12492.0,12985.313,13639.59
2024-07-02 01:00:00,12568.0,1,1,7,12967.0,12241.0,12824.0,12513.833333333334,12655.458,13648.933
2024-07-02 02:00:00,12016.0,2,1,7,12568.0,12211.0,12842.0,12527.458333333334,12310.521,13673.508
2024-07-02 03:00:00,11822.0,3,1,7,12016.0,11815.0,12839.0,12519.333333333334,11744.314,13581.33
2024-07-02 04:00:00,11634.0,4,1,7,11822.0,11669.0,12574.0,12519.625,11593.343,13474.041
2024-07-02 05:00:00,11258.0,5,1,7,11634.0,11049.0,12257.0,12518.166666666666,11226.249,13398.768
2024-07-02 06:00:00,11122.0,6,1,7,11258.0,11093.0,12337.0,12526.875,11060.705,13406.348
2024-07-02 07:00:00,11107.0,7,1,7,11122.0,11273.0,12425.0,12528.083333333334,11184.972,13498.835
2024-07-02 08:00:00,11554.0,8,1,7,11107.0,11627.0,12450.0,12521.166666666666,11386.754,13612.135
2024-07-02 09:00:00,11911.0,9,1,7,11554.0,11927.0,12561.0,12518.125,11724.863,13765.617
2024-07-02 10:00:00,12313.0,10,1,7,11911.0,12422.0,12631.0,12517.458333333334,12085.032,13892.114
2024-07-02 11:00:00,12548.0,11,1,7,12313.0,12784.0,12757.0,12512.916666666666,12493.95,13762.24
2024-07-02 12:00:00,12597.0,12,1,7,12548.0,12965.0,12793.0,12503.083333333334,12669.162,13565.767
2024-07-02 13:00:00,12347.0,13,1,7,12597.0,12594.0,13038.0,12487.75,12650.975,13352.789
2024-07-02 14:00:00,12111.0,14,1,7,12347.0,12702.0,13326.0,12477.458333333334,12397.424,13166.723
2024-07-02 15:00:00,11831.0,15,1,7,12111.0,12510.0,13248.0,12452.833333333334,12235.232,12950.42
2024-07-02 16:00:00,11784.0,16,1,7,11831.0,11829.0,12946.0,12424.541666666666,11788.083,12759.509
2024-07-02 17:00:00,11871.0,17,1,7,11784.0,11926.0,12550.0,12422.666666666666,11856.623,12622.178
2024-07-02 18:00:00,13146.0,18,1,7,11871.0,13588.0,13582.0,12420.375,12896.292,12720.599
2024-07-02 19:00:00,13531.0,19,1,7,13146.0,14004.0,13614.0,12401.958333333334,13543.053,12840.955
2024-07-02 20:00:00,13729.0,20,1,7,13531.0,13963.0,13792.0,12382.25,13769.412,12900.154
2024-07-02 21:00:00,13612.0,21,1,7,13729.0,13918.0,13699.0,12372.5,14046.874,12924.193
2024-07-02 22:00:00,13407.0,22,1,7,13612.0,13734.0,13452.0,12359.75,13517.987,12899.853
2024-07-02 23:00:00,13094.0,23,1,7,13407.0,13521.0,13057.0,12346.125,13218.1045,12842.933
2024-07-03 00:00:00,12832.0,0,2,7,13094.0,12967.0,12854.0,12328.333333333334,12893.4,13868.121
2024-07-03 01:00:00,12337.0,1,2,7,12832.0,12568.0,12697.0,12322.708333333334,12451.81,13877.297
2024-07-03 02:00:00,12016.0,2,2,7,12337.0,12016.0,12677.0,12313.083333333334,11965.425,13847.72
2024-07-03 03:00:00,11614.0,3,2,7,12016.0,11822.0,12645.0,12313.083333333334,11749.507,13859.125
2024-07-03 04:00:00,11454.0,4,2,7,11614.0,11634.0,12568.0,12304.416666666666,11438.595,13839.626
2024-07-03 05:00:00,11080.0,5,2,7,11454.0,11258.0,12476.0,12296.916666666666,11102.039,13766.253
2024-07-03 06:00:00,11125.0,6,2,7,11080.0,11122.0,12492.0,12289.5,10966.768,13600.916
2024-07-03 07:00:00,11281.0,7,2,7,11125.0,11107.0,12535.0,12289.625,11131.379,13472.693
2024-07-03 08:00:00,11343.0,8,2,7,11281.0,11554.0,12724.0,12296.875,11457.313,13433.318
2024-07-03 09:00:00,11767.0,9,2,7,11343.0,11911.0,12869.0,12288.083333333334,11616.481,13412.421
2024-07-03 10:00:00,12153.0,10,2,7,11767.0,12313.0,12742.0,12282.083333333334,12065.783,13418.037
2024-07-03 11:00:00,12359.0,11,2,7,12153.0,12548.0,12981.0,12275.416666666666,12271.605,13482.932
2024-07-03 12:00:00,12736.0,12,2,7,12359.0,12597.0,13065.0,12267.541666666666,12391.729,13486.493
2024-07-03 13:00:00,12721.0,13,2,7,12736.0,12347.0,13059.0,12273.333333333334,12676.484,13584.961
2024-07-03 14:00:00,12976.0,14,2,7,12721.0,12111.0,12904.0,12288.916666666666,12528.125,13648.608
2024-07-03 15:00:00,12607.0,15,2,7,12976.0,11831.0,12893.0,12324.958333333334,12696.713,13554.261
2024-07-03 16:00:00,12329.0,16,2,7,12607.0,11784.0,12721.0,12357.291666666666,12363.746,13377.524
2024-07-03 17:00:00,11937.0,17,2,7,12329.0,11871.0,12570.0,12380.0,12153.839,13152.154
2024-07-03 18:00:00,13668.5,18,2,7,11937.0,13146.0,13691.0,12382.75,12883.054,13152.621
2024-07-03 19:00:00,13929.0,19,2,7,13668.5,13531.0,13686.0,12404.520833333334,13877.366,13298.04
2024-07-03 20:00:00,14126.0,20,2,7,13929.0,13729.0,13874.0,12421.104166666666,14110.8545,13334.744
2024-07-03 21:00:00,14034.0,21,2,7,14126.0,13612.0,13860.0,12437.645833333334,13790.243,13336.316
2024-07-03 22:00:00,13934.0,22,2,7,14034.0,13407.0,13684.0,12455.229166666666,13695.313,13293.596
2024-07-03 23:00:00,13723.0,23,2,7,13934.0,13094.0,13516.0,12477.1875,13477.094,13240.885
2024-07-04 00:00:00,13256.0,0,3,7,13723.0,12832.0,13026.0,12503.395833333334,13323.095,13740.531
2024-07-04 01:00:00,12906.0,1,3,7,13256.0,12337.0,12901.0,12521.0625,12833.978,13840.752
2024-07-04 02:00:00,12394.0,2,3,7,12906.0,12016.0,12849.0,12544.770833333334,12545.591,13903.267
2024-07-04 03:00:00,12046.0,3,3,7,12394.0,11614.0,12758.0,12560.520833333334,11969.098,13939.7295
2024-07-04 04:00:00,11894.0,4,3,7,12046.0,11454.0,12742.0,12578.520833333334,11665.88,13912.439
2024-07-04 05:00:00,11302.0,5,3,7,11894.0,11080.0,12509.0,12596.854166666666,11430.644,13835.079
2024-07-04 06:00:00,11332.0,6,3,7,11302.0,11125.0,12328.0,12606.104166666666,11136.636,13745.632
2024-07-04 07:00:00,11353.0,7,3,7,11332.0,11281.0,12300.0,12614.729166666666,11359.084,13769.9
2024-07-04 08:00:00,11623.0,8,3,7,11353.0,11343.0,12512.0,12617.729166666666,11483.407,13805.307
2024-07-04 09:00:00,12097.0,9,3,7,11623.0,11767.0,12678.0,12629.395833333334,11768.69,13790.31
2024-07-04 10:00:00,12405.0,10,3,7,12097.0,12153.0,12926.0,12643.145833333334,12181.099,13751.051
2024-07-04 11:00:00,12826.0,11,3,7,12405.0,12359.0,13362.0,12653.645833333334,12436.925,13706.518
2024-07-04 12:00:00,12792.0,12,3,7,12826.0,12736.0,13254.0,12673.104166666666,12821.478,13729.486
2024-07-04 13:00:00,12717.0,13,3,7,12792.0,12721.0,13197.0,12675.4375,12760.267,13672.316
2024-07-04 14:00:00,12510.0,14,3,7,12717.0,12976.0,13081.0,12675.270833333334,12785.094,13626.801
2024-07-04 15:00:00,12418.0,15,3,7,12510.0,12607.0,13136.0,12655.854166666666,12526.548,13637.285
2024-07-04 16:00:00,12106.0,16,3,7,12418.0,12329.0,13172.0,12647.979166666666,12343.407,13665.236
2024-07-04 17:00:00,11971.0,17,3,7,12106.0,11937.0,12646.0,12638.6875,12052.72,13658.827
2024-07-04 18:00:00,13417.5,18,3,7,11971.0,13668.5,13797.5,12640.104166666666,13000.225,13838.352
2024-07-04 19:00:00,14036.0,19,3,7,13417.5,13929.0,13835.0,12629.645833333334,13963.936,13931.736
2024-07-04 20:00:00,14123.0,20,3,7,14036.0,14126.0,14215.0,12634.104166666666,14307.304,13985.523
2024-07-04 21:00:00,14009.0,21,3,7,14123.0,14034.0,14393.0,12633.979166666666,14258.096,13940.773
2024-07-04 22:00:00,13857.0,22,3,7,14009.0,13934.0,14346.0,12632.9375,14092.974,13854.696
2024-07-04 23:00:00,13636.0,23,3,7,13857.0,13723.0,14027.0,12629.729166666666,14083.154,13665.418
2024-07-05 00:00:00,13056.0,0,4,7,13636.0,13256.0,13444.0,12626.104166666666,13421.941,13446.662
2024-07-05 01:00:00,12644.0,1,4,7,13056.0,12906.0,13341.0,12617.770833333334,12816.886,13534.08
2024-07-05 02:00:00,12482.0,2,4,7,12644.0,12394.0,13281.0,12606.854166666666,12450.543,13585.844
2024-07-05 03:00:00,12124.0,3,4,7,12482.0,12046.0,13286.0,12610.520833333334,12203.848,13667.618
2024-07-05 04:00:00,12013.0,4,4,7,12124.0,11894.0,13122.0,12613.770833333334,11842.228,13682.108
2024-07-05 05:00:00,11379.0,5,4,7,12013.0,11302.0,12279.0,12618.729166666666,11495.047,13678.074
2024-07-05 06:00:00,10932.0,6,4,7,11379.0,11332.0,11661.0,12621.9375,11143.913,13649.397
2024-07-05 07:00:00,10790.0,7,4,7,10932.0,11353.0,11182.0,12605.270833333334,10964.307,13629.97
2024-07-05 08:00:00,10655.0,8,4,7,10790.0,11623.0,10954.0,12581.8125,10914.109,13607.592
2024-07-05 09:00:00,10528.0,9,4,7,10655.0,12097.0,11065.0,12541.479166666666,10945.813,13638.321
2024-07-05 10:00:00,10603.0,10,4,7,10528.0,12405.0,11289.0,12476.104166666666,10916.689,13678.111
2024-07-05 11:00:00,11167.0,11,4,7,10603.0,12826.0,11737.0,12401.020833333334,11027.0,13751.606
2024-07-05 12:00:00,11731.0,12,4,7,11167.0,12792.0,12512.0,12331.895833333334,11768.55,13868.669
2024-07-05 13:00:00,11135.0,13,4,7,11731.0,12717.0,12151.0,12287.6875,12032.501,13882.979
2024-07-05 14:00:00,11227.0,14,4,7,11135.0,12510.0,11682.0,12221.770833333334,11675.269,13639.271
2024-07-05 15:00:00,10797.0,15,4,7,11227.0,12418.0,11390.0,12168.3125,11607.918,13499.592
2024-07-05 16:00:00,10646.0,16,4,7,10797.0,12106.0,10953.0,12100.770833333334,10853.809,13323.8125
2024-07-05 17:00:00,10321.0,17,4,7,10646.0,11971.0,10612.0,12039.9375,11074.717,13195.858
2024-07-05 18:00:00,11579.0,18,4,7,10321.0,13417.5,12628.0,11971.1875,11757.592,13281.723
2024-07-05 19:00:00,13207.0,19,4,7,11579.0,14036.0,13049.0,11894.583333333334,12293.224,13543.967
2024-07-05 20:00:00,13229.0,20,4,7,13207.0,14123.0,13496.0,11860.041666666666,13437.236,13809.112
2024-07-05 21:00:00,12974.0,21,4,7,13229.0,14009.0,13594.0,11822.791666666666,13369.925,13889.413
2024-07-05 22:00:00,13028.0,22,4,7,12974.0,13857.0,13489.0,11779.666666666666,13003.824,13845.449
2024-07-05 23:00:00,13096.0,23,4,7,13028.0,13636.0,13412.0,11745.125,12893.226,13663.768
2024-07-06 00:00:00,12646.0,0,5,7,13096.0,13056.0,13016.0,11722.625,12872.846,12855.803
2024-07-06 01:00:00,12404.0,1,5,7,12646.0,12644.0,12861.0,11705.541666666666,12446.466,12919.544
2024-07-06 02:00:00,11979.0,2,5,7,12404.0,12482.0,12497.0,11695.541666666666,12129.026,13052.766
2024-07-06 03:00:00,11661.0,3,5,7,11979.0,12124.0,12313.0,11674.583333333334,11782.825,13072.971
2024-07-06 04:00:00,11270.0,4,5,7,11661.0,12013.0,12290.0,11655.291666666666,11486.154,13100.131
2024-07-06 05:00:00,11478.0,5,5,7,11270.0,11379.0,11816.0,11624.333333333334,10964.928,13089.113
2024-07-06 06:00:00,10978.0,6,5,7,11478.0,10932.0,11762.0,11628.458333333334,11210.112,13199.937
2024-07-06 07:00:00,11185.0,7,5,7,10978.0,10790.0,11627.0,11630.375,10905.97,13252.861
2024-07-06 08:00:00,11735.0,8,5,7,11185.0,10655.0,11427.0,11646.833333333334,11223.9795,13369.195
2024-07-06 09:00:00,11947.0,9,5,7,11735.0,10528.0,10946.0,11691.833333333334,11637.967,13508.704
2024-07-06 10:00:00,12071.0,10,5,7,11947.0,10603.0,10792.0,11750.958333333334,11864.509,13625.018
2024-07-06 11:00:00,12608.0,11,5,7,12071.0,11167.0,11280.0,11812.125,11902.694,13718.292
2024-07-06 12:00:00,12394.0,12,5,7,12608.0,11731.0,11387.0,11872.166666666666,12443.413,13838.52
2024-07-06 13:00:00,12778.0,13,5,7,12394.0,11135.0,11443.0,11899.791666666666,12186.95,13841.338
2024-07-06 14:00:00,12955.0,14,5,7,12778.0,11227.0,11777.0,11968.25,12539.473,13904.814
2024-07-06 15:00:00,12819.0,15,5,7,12955.0,10797.0,11827.0,12040.25,12609.188,13881.901
2024-07-06 16:00:00,12407.0,16,5,7,12819.0,10646.0,12004.0,12124.5,12416.541,13838.842
2024-07-06 17:00:00,12001.0,17,5,7,12407.0,10321.0,11905.0,12197.875,12042.21,13731.446
2024-07-06 18:00:00,13925.5,18,5,7,12001.0,11579.0,13435.0,12267.875,12364.156,13681.354
2024-07-06 19:00:00,14500.0,19,5,7,13925.5,13207.0,13796.0,12365.645833333334,13797.965,13839.628
2024-07-06 20:00:00,14521.0,20,5,7,14500.0,13229.0,13783.0,12419.520833333334,13769.997,13950.858
2024-07-06 21:00:00,14551.0,21,5,7,14521.0,12974.0,13740.0,12473.354166666666,13663.728,14005.42
2024-07-06 22:00:00,14322.0,22,5,7,14551.0,13028.0,13663.0,12539.0625,13689.236,14079.908
2024-07-06 23:00:00,14341.0,23,5,7,14322.0,13096.0,13283.0,12592.979166666666,13571.053,14004.457
2024-07-07 00:00:00,13797.0,0,6,7,14341.0,12646.0,12775.0,12644.854166666666,13251.217,13799.149
2024-07-07 01:00:00,13523.0,1,6,7,13797.0,12404.0,12712.0,12692.8125,13255.448,13696.229
2024-07-07 02:00:00,13030.0,2,6,7,13523.0,11979.0,12681.0,12739.4375,12850.178,13645.988
2024-07-07 03:00:00,12675.0,3,6,7,13030.0,11661.0,12540.0,12783.229166666666,12507.827,13428.814
2024-07-07 04:00:00,12430.0,4,6,7,12675.0,11270.0,12461.0,12825.479166666666,12214.955,13325.598
2024-07-07 05:00:00,12430.0,5,6,7,12430.0,11478.0,11862.0,12873.8125,11844.143,13385.339
2024-07-07 06:00:00,12068.0,6,6,7,12430.0,10978.0,11601.0,12913.479166666666,11981.485,13479.742
2024-07-07 07:00:00,12201.0,7,6,7,12068.0,11185.0,11671.0,12958.895833333334,11811.733,13548.463
2024-07-07 08:00:00,12460.0,8,6,7,12201.0,11735.0,11959.0,13001.229166666666,12105.227,13716.459
2024-07-07 09:00:00,12807.0,9,6,7,12460.0,11947.0,12378.0,13031.4375,12279.622,13884.283
2024-07-07 10:00:00,13148.0,10,6,7,12807.0,12071.0,12566.0,13067.270833333334,12621.21,14005.619
2024-07-07 11:00:00,13535.0,11,6,7,13148.0,12608.0,12647.0,13112.145833333334,12963.53,14065.68
2024-07-07 12:00:00,13648.0,12,6,7,13535.0,12394.0,12566.0,13150.770833333334,13074.282,14122.05
2024-07-07 13:00:00,13666.0,13,6,7,13648.0,12778.0,12366.0,13203.020833333334,13425.179,14162.42
2024-07-07 14:00:00,12876.0,14,6,7,13666.0,12955.0,12386.0,13240.020833333334,13505.29,14204.043
2024-07-07 15:00:00,13437.0,15,6,7,12876.0,12819.0,11932.0,13236.729166666666,12684.043,14177.4
2024-07-07 16:00:00,13289.0,16,6,7,13437.0,12407.0,11845.0,13262.479166666666,12980.138,14215.805
2024-07-07 17:00:00,12666.0,17,6,7,13289.0,12001.0,11651.0,13299.229166666666,12829.69,14176.966
2024-07-07 18:00:00,14226.0,18,6,7,12666.0,13925.5,13074.0,13326.9375,13467.288,14235.009
2024-07-07 19:00:00,14876.0,19,6,7,14226.0,14500.0,13255.0,13339.458333333334,14216.357,14409.72
2024-07-07 20:00:00,15064.0,20,6,7,14876.0,14521.0,13493.0,13355.125,14213.458,14435.431
2024-07-07 21:00:00,14971.0,21,6,7,15064.0,14551.0,12925.0,13377.75,14153.718,14373.022
2024-07-07 22:00:00,14878.0,22,6,7,14971.0,14322.0,12393.0,13395.25,13923.011,14284.521
2024-07-07 23:00:00,14546.0,23,6,7,14878.0,14341.0,12641.0,13418.416666666666,13897.592,14215.541
2024-07-08 00:00:00,14215.0,0,0,7,14546.0,13797.0,12443.0,13426.958333333334,13750.917,13391.674
2024-07-08 01:00:00,13991.0,1,0,7,14215.0,13523.0,12241.0,13444.375,13515.87,13437.021
